ANO4,CH03,CH04,CH06,CH07,CH08,NIVEL_ED,ESTADO,CAT_OCUP,CAT_INAC,PP07H,P21,PP3E_TOT,PONDERA,IPCF
2005.0,1.0,1.0,48.0,2.0,12.0,4.0,1.0,2.0,0.0,0.0,1000.0,44.0,1344.0,250.0
2005.0,2.0,2.0,40.0,2.0,12.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,1344.0,250.0
2005.0,3.0,2.0,20.0,5.0,2.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1344.0,250.0
2005.0,3.0,1.0,13.0,5.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1344.0,250.0
2005.0,1.0,2.0,56.0,3.0,2.0,6.0,1.0,2.0,0.0,0.0,2300.0,35.0,1114.0,1500.0
2005.0,3.0,2.0,23.0,5.0,2.0,5.0,1.0,3.0,0.0,2.0,700.0,40.0,1114.0,1500.0
2005.0,1.0,1.0,48.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,600.0,40.0,1578.0,510.0
2005.0,2.0,2.0,47.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1578.0,510.0
2005.0,3.0,1.0,24.0,5.0,1.0,5.0,1.0,3.0,0.0,1.0,700.0,45.0,1578.0,510.0
2005.0,3.0,1.0,17.0,5.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1578.0,510.0
2005.0,3.0,2.0,22.0,5.0,1.0,5.0,1.0,3.0,0.0,2.0,600.0,36.0,1578.0,510.0
2005.0,1.0,2.0,33.0,5.0,4.0,5.0,1.0,3.0,0.0,2.0,800.0,45.0,1277.0,1600.0
2005.0,1.0,2.0,33.0,5.0,2.0,6.0,1.0,3.0,0.0,1.0,700.0,20.0,1038.0,695.0
2005.0,3.0,2.0,5.0,5.0,2.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1038.0,695.0
2005.0,1.0,2.0,80.0,4.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1122.0,900.0
2005.0,1.0,1.0,36.0,2.0,4.0,4.0,1.0,1.0,0.0,0.0,1000.0,56.0,1151.0,250.0
2005.0,2.0,2.0,28.0,2.0,4.0,4.0,3.0,0.0,4.0,0.0,0.0,0.0,1151.0,250.0
2005.0,3.0,1.0,13.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1151.0,250.0
2005.0,3.0,2.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1151.0,250.0
2005.0,1.0,1.0,34.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,600.0,27.0,1228.0,750.0
2005.0,1.0,2.0,40.0,5.0,1.0,6.0,1.0,3.0,0.0,1.0,500.0,36.0,1683.0,300.0
2005.0,3.0,1.0,21.0,5.0,4.0,5.0,1.0,3.0,0.0,2.0,150.0,20.0,1683.0,300.0
2005.0,3.0,2.0,7.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1683.0,300.0
2005.0,1.0,1.0,75.0,2.0,1.0,4.0,3.0,0.0,1.0,0.0,0.0,0.0,1020.0,410.0
2005.0,2.0,2.0,71.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1020.0,410.0
2005.0,3.0,2.0,43.0,5.0,1.0,5.0,1.0,3.0,0.0,1.0,150.0,20.0,1020.0,410.0
2005.0,3.0,2.0,42.0,5.0,2.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,1020.0,410.0
2005.0,1.0,2.0,77.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1199.0,350.0
2005.0,3.0,1.0,53.0,5.0,4.0,4.0,1.0,2.0,0.0,0.0,150.0,27.0,1199.0,350.0
2005.0,3.0,1.0,44.0,5.0,4.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1199.0,350.0
2005.0,1.0,2.0,60.0,5.0,4.0,2.0,1.0,3.0,0.0,2.0,350.0,40.0,1591.0,175.0
2005.0,3.0,2.0,25.0,5.0,4.0,2.0,1.0,3.0,0.0,2.0,200.0,20.0,1591.0,175.0
2005.0,5.0,1.0,13.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1591.0,175.0
2005.0,5.0,2.0,11.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1591.0,175.0
2005.0,1.0,1.0,49.0,3.0,12.0,5.0,1.0,1.0,0.0,0.0,2000.0,42.0,1363.0,2000.0
2005.0,1.0,1.0,80.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1133.0,500.0
2005.0,1.0,1.0,36.0,1.0,4.0,2.0,1.0,2.0,0.0,0.0,80.0,20.0,1537.0,194.0
2005.0,2.0,2.0,37.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,420.0,21.0,1537.0,194.0
2005.0,3.0,2.0,18.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1537.0,194.0
2005.0,3.0,1.0,15.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1537.0,194.0
2005.0,3.0,2.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1537.0,194.0
2005.0,1.0,1.0,25.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,386.0,60.0,1120.0,162.0
2005.0,2.0,2.0,24.0,1.0,1.0,4.0,1.0,2.0,0.0,0.0,100.0,10.0,1120.0,162.0
2005.0,3.0,2.0,3.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1120.0,162.0
2005.0,1.0,2.0,26.0,3.0,4.0,5.0,1.0,3.0,0.0,2.0,600.0,45.0,1127.0,300.0
2005.0,3.0,1.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1127.0,300.0
2005.0,1.0,1.0,37.0,5.0,4.0,2.0,1.0,2.0,0.0,0.0,180.0,27.0,1191.0,450.0
2005.0,6.0,2.0,74.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1191.0,450.0
2005.0,1.0,1.0,42.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,300.0,20.0,1743.0,140.0
2005.0,2.0,2.0,37.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1743.0,140.0
2005.0,7.0,1.0,75.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1743.0,140.0
2005.0,3.0,1.0,10.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1743.0,140.0
2005.0,9.0,1.0,18.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1743.0,140.0
2005.0,1.0,1.0,30.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,1500.0,48.0,3099.0,300.0
2005.0,2.0,2.0,28.0,2.0,4.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,3099.0,300.0
2005.0,3.0,1.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3099.0,300.0
2005.0,3.0,1.0,7.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3099.0,300.0
2005.0,3.0,2.0,0.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,3099.0,300.0
2005.0,1.0,2.0,61.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1370.0,250.0
2005.0,3.0,1.0,39.0,5.0,4.0,2.0,3.0,0.0,6.0,0.0,0.0,0.0,1370.0,250.0
2005.0,1.0,1.0,29.0,2.0,1.0,5.0,1.0,3.0,0.0,1.0,1000.0,45.0,1295.0,1575.0
2005.0,2.0,2.0,24.0,2.0,1.0,5.0,1.0,3.0,0.0,1.0,950.0,35.0,1295.0,1575.0
2005.0,1.0,2.0,45.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,950.0,45.0,1284.0,850.0
2005.0,8.0,1.0,40.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,0.0,45.0,1284.0,850.0
2005.0,1.0,1.0,76.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1140.0,175.0
2005.0,2.0,2.0,71.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1140.0,175.0
2005.0,1.0,2.0,29.0,2.0,4.0,3.0,3.0,0.0,7.0,0.0,0.0,0.0,1793.0,150.0
2005.0,2.0,1.0,31.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,600.0,72.0,1793.0,150.0
2005.0,3.0,2.0,5.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1793.0,150.0
2005.0,3.0,2.0,2.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1793.0,150.0
2005.0,1.0,1.0,28.0,1.0,1.0,4.0,1.0,3.0,0.0,1.0,700.0,90.0,1414.0,233.33333333333334
2005.0,2.0,2.0,28.0,1.0,4.0,4.0,3.0,0.0,7.0,0.0,0.0,0.0,1414.0,233.33333333333334
2005.0,3.0,2.0,2.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1414.0,233.33333333333334
2005.0,1.0,2.0,80.0,5.0,12.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1057.0,720.0
2005.0,8.0,2.0,91.0,4.0,12.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1057.0,720.0
2005.0,1.0,2.0,46.0,4.0,1.0,2.0,1.0,3.0,0.0,2.0,100.0,6.0,1489.0,211.75
2005.0,3.0,1.0,7.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1489.0,211.75
2005.0,3.0,1.0,26.0,5.0,4.0,2.0,1.0,3.0,0.0,1.0,500.0,30.0,1489.0,211.75
2005.0,3.0,1.0,18.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1489.0,211.75
2005.0,1.0,2.0,56.0,3.0,2.0,4.0,1.0,3.0,0.0,2.0,500.0,40.0,1375.0,700.0
2005.0,1.0,1.0,47.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1400.0,45.0,1318.0,700.0
2005.0,2.0,2.0,39.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1318.0,700.0
2005.0,3.0,2.0,10.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1318.0,700.0
2005.0,1.0,1.0,55.0,2.0,2.0,6.0,1.0,1.0,0.0,0.0,2700.0,50.0,1266.0,1566.6666666666667
2005.0,2.0,2.0,51.0,2.0,2.0,6.0,3.0,0.0,4.0,0.0,0.0,0.0,1266.0,1566.6666666666667
2005.0,3.0,2.0,26.0,5.0,2.0,6.0,1.0,1.0,0.0,0.0,2000.0,44.0,1266.0,1566.6666666666667
2005.0,1.0,1.0,45.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,800.0,45.0,3639.0,800.0
2005.0,1.0,1.0,45.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,550.0,72.0,1353.0,366.6666666666667
2005.0,2.0,2.0,45.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,300.0,26.0,1353.0,366.6666666666667
2005.0,3.0,2.0,17.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1353.0,366.6666666666667
2005.0,1.0,2.0,47.0,3.0,4.0,4.0,1.0,3.0,0.0,2.0,200.0,0.0,1533.0,464.0
2005.0,3.0,1.0,21.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,596.0,30.0,1533.0,464.0
2005.0,3.0,1.0,21.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,596.0,30.0,1533.0,464.0
2005.0,1.0,1.0,50.0,2.0,4.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1297.0,75.0
2005.0,2.0,2.0,44.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1297.0,75.0
2005.0,3.0,1.0,16.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1297.0,75.0
2005.0,3.0,1.0,6.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1297.0,75.0
2005.0,1.0,1.0,56.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,800.0,45.0,1080.0,266.6666666666667
2005.0,2.0,2.0,48.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1080.0,266.6666666666667
2005.0,3.0,1.0,13.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1080.0,266.6666666666667
2005.0,1.0,1.0,40.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1000.0,60.0,1727.0,395.0
2005.0,2.0,2.0,37.0,2.0,1.0,2.0,1.0,3.0,0.0,2.0,320.0,16.0,1727.0,395.0
2005.0,3.0,2.0,19.0,5.0,1.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,1727.0,395.0
2005.0,3.0,1.0,7.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1727.0,395.0
2005.0,1.0,2.0,65.0,4.0,4.0,1.0,1.0,3.0,0.0,2.0,150.0,4.0,1503.0,150.0
2005.0,1.0,1.0,30.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1503.0,37.5
2005.0,2.0,2.0,25.0,1.0,4.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1503.0,37.5
2005.0,3.0,1.0,4.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1503.0,37.5
2005.0,3.0,1.0,0.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1503.0,37.5
2005.0,1.0,1.0,46.0,2.0,1.0,3.0,1.0,2.0,0.0,0.0,0.0,60.0,1563.0,240.0
2005.0,2.0,2.0,40.0,2.0,1.0,6.0,1.0,3.0,0.0,1.0,1200.0,35.0,1563.0,240.0
2005.0,3.0,1.0,15.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1563.0,240.0
2005.0,3.0,1.0,10.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1563.0,240.0
2005.0,3.0,1.0,4.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1563.0,240.0
2005.0,1.0,1.0,54.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,1100.0,70.0,1164.0,634.25
2005.0,2.0,2.0,45.0,2.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,0.0,1164.0,634.25
2005.0,3.0,1.0,21.0,5.0,1.0,5.0,1.0,3.0,0.0,1.0,800.0,56.0,1164.0,634.25
2005.0,7.0,2.0,80.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1164.0,634.25
2005.0,1.0,2.0,47.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,640.0,46.0,1455.0,278.0
2005.0,3.0,1.0,20.0,5.0,1.0,3.0,1.0,3.0,0.0,2.0,450.0,49.0,1455.0,278.0
2005.0,3.0,2.0,16.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1455.0,278.0
2005.0,3.0,1.0,15.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1455.0,278.0
2005.0,3.0,1.0,15.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1455.0,278.0
2005.0,1.0,1.0,49.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,2022.0,65.71428571428571
2005.0,2.0,2.0,48.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,2022.0,65.71428571428571
2005.0,3.0,1.0,19.0,5.0,4.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,2022.0,65.71428571428571
2005.0,3.0,1.0,28.0,5.0,4.0,2.0,1.0,3.0,0.0,2.0,180.0,33.0,2022.0,65.71428571428571
2005.0,3.0,1.0,21.0,5.0,4.0,2.0,1.0,3.0,0.0,2.0,180.0,33.0,2022.0,65.71428571428571
2005.0,3.0,1.0,14.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2022.0,65.71428571428571
2005.0,3.0,1.0,17.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,2022.0,65.71428571428571
2005.0,1.0,2.0,26.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,400.0,56.0,2022.0,333.3333333333333
2005.0,2.0,1.0,29.0,2.0,4.0,4.0,1.0,3.0,0.0,2.0,400.0,48.0,2022.0,333.3333333333333
2005.0,3.0,1.0,1.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,2022.0,333.3333333333333
2005.0,1.0,2.0,47.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,150.0,9.0,1437.0,42.0
2005.0,3.0,1.0,20.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,0.0,40.0,1437.0,42.0
2005.0,3.0,1.0,6.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1437.0,42.0
2005.0,3.0,2.0,14.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1437.0,42.0
2005.0,2.0,1.0,58.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,0.0,40.0,1437.0,42.0
2005.0,1.0,2.0,66.0,4.0,1.0,1.0,1.0,3.0,0.0,2.0,100.0,8.0,1011.0,886.0
2005.0,3.0,2.0,29.0,5.0,1.0,6.0,1.0,3.0,0.0,1.0,902.0,48.0,1011.0,886.0
2005.0,1.0,1.0,51.0,2.0,4.0,1.0,1.0,2.0,0.0,0.0,200.0,42.0,1404.0,133.33333333333334
2005.0,2.0,2.0,52.0,2.0,4.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,1404.0,133.33333333333334
2005.0,3.0,2.0,18.0,5.0,4.0,3.0,1.0,3.0,0.0,2.0,200.0,16.0,1404.0,133.33333333333334
2005.0,1.0,1.0,45.0,2.0,4.0,5.0,1.0,2.0,0.0,0.0,1000.0,56.0,1345.0,330.0
2005.0,2.0,2.0,36.0,2.0,1.0,6.0,1.0,4.0,0.0,0.0,0.0,21.0,1345.0,330.0
2005.0,3.0,2.0,16.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1345.0,330.0
2005.0,3.0,2.0,13.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1345.0,330.0
2005.0,3.0,1.0,8.0,5.0,1.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1345.0,330.0
2005.0,3.0,2.0,73.0,4.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1345.0,330.0
2005.0,1.0,1.0,54.0,1.0,1.0,2.0,1.0,3.0,0.0,1.0,304.0,63.0,1383.0,90.8
2005.0,2.0,2.0,37.0,1.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1383.0,90.8
2005.0,3.0,1.0,11.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1383.0,90.8
2005.0,3.0,2.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1383.0,90.8
2005.0,3.0,1.0,0.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1383.0,90.8
2005.0,1.0,1.0,65.0,2.0,4.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,1553.0,466.6666666666667
2005.0,2.0,2.0,59.0,2.0,4.0,6.0,1.0,2.0,0.0,0.0,800.0,28.0,1553.0,466.6666666666667
2005.0,3.0,1.0,24.0,5.0,4.0,5.0,1.0,2.0,0.0,0.0,400.0,26.0,1553.0,466.6666666666667
2005.0,1.0,1.0,62.0,2.0,4.0,4.0,1.0,2.0,0.0,0.0,60.0,15.0,1356.0,412.0
2005.0,2.0,2.0,60.0,2.0,4.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1356.0,412.0
2005.0,3.0,1.0,33.0,5.0,1.0,5.0,1.0,3.0,0.0,1.0,1200.0,40.0,1356.0,412.0
2005.0,3.0,1.0,31.0,5.0,1.0,4.0,1.0,3.0,0.0,1.0,800.0,45.0,1356.0,412.0
2005.0,3.0,1.0,20.0,5.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1356.0,412.0
2005.0,1.0,2.0,26.0,3.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1441.0,34.0
2005.0,3.0,2.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1441.0,34.0
2005.0,3.0,1.0,8.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1441.0,34.0
2005.0,3.0,2.0,10.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1441.0,34.0
2005.0,6.0,1.0,56.0,3.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1441.0,34.0
2005.0,1.0,2.0,55.0,3.0,1.0,3.0,1.0,3.0,0.0,1.0,700.0,35.0,1029.0,915.0
2005.0,3.0,2.0,29.0,5.0,12.0,6.0,1.0,3.0,0.0,1.0,1130.0,45.0,1029.0,915.0
2005.0,1.0,1.0,46.0,2.0,1.0,4.0,1.0,3.0,0.0,2.0,1500.0,66.0,1196.0,1050.0
2005.0,2.0,2.0,44.0,2.0,1.0,6.0,1.0,3.0,0.0,1.0,1800.0,40.0,1196.0,1050.0
2005.0,3.0,2.0,22.0,5.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1196.0,1050.0
2005.0,3.0,2.0,3.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1196.0,1050.0
2005.0,1.0,1.0,31.0,2.0,1.0,6.0,1.0,3.0,0.0,2.0,1800.0,42.0,1735.0,1750.0
2005.0,2.0,2.0,27.0,2.0,1.0,6.0,1.0,3.0,0.0,1.0,700.0,40.0,1735.0,1750.0
2005.0,1.0,1.0,53.0,2.0,1.0,2.0,1.0,2.0,0.0,0.0,1200.0,60.0,1277.0,550.0
2005.0,2.0,2.0,48.0,2.0,1.0,4.0,1.0,3.0,0.0,1.0,350.0,30.0,1277.0,550.0
2005.0,3.0,2.0,25.0,5.0,4.0,5.0,2.0,3.0,0.0,0.0,0.0,0.0,1277.0,550.0
2005.0,1.0,1.0,79.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1179.0,465.0
2005.0,2.0,2.0,60.0,2.0,1.0,2.0,3.0,0.0,1.0,0.0,0.0,0.0,1179.0,465.0
2005.0,1.0,1.0,66.0,1.0,4.0,4.0,1.0,3.0,0.0,2.0,435.0,34.0,1091.0,108.75
2005.0,2.0,2.0,54.0,1.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1091.0,108.75
2005.0,3.0,2.0,26.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1091.0,108.75
2005.0,3.0,1.0,18.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1091.0,108.75
2005.0,1.0,1.0,74.0,1.0,4.0,2.0,3.0,0.0,7.0,0.0,0.0,0.0,1642.0,357.5
2005.0,2.0,2.0,65.0,1.0,4.0,1.0,1.0,3.0,0.0,2.0,160.0,6.0,1642.0,357.5
2005.0,3.0,1.0,41.0,5.0,4.0,3.0,2.0,3.0,0.0,0.0,0.0,0.0,1642.0,357.5
2005.0,3.0,1.0,26.0,5.0,4.0,3.0,1.0,3.0,0.0,1.0,700.0,72.0,1642.0,357.5
2005.0,1.0,1.0,56.0,2.0,1.0,3.0,1.0,3.0,0.0,1.0,1800.0,48.0,1283.0,450.0
2005.0,2.0,2.0,57.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1283.0,450.0
2005.0,3.0,2.0,22.0,5.0,1.0,5.0,3.0,0.0,3.0,0.0,0.0,0.0,1283.0,450.0
2005.0,3.0,1.0,19.0,5.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1283.0,450.0
2005.0,1.0,1.0,71.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1057.0,200.0
2005.0,2.0,2.0,61.0,2.0,1.0,2.0,3.0,0.0,4.0,0.0,0.0,0.0,1057.0,200.0
2005.0,1.0,1.0,67.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,350.0,40.0,1087.0,116.66666666666667
2005.0,2.0,2.0,58.0,2.0,4.0,2.0,1.0,4.0,0.0,0.0,0.0,22.0,1087.0,116.66666666666667
2005.0,3.0,2.0,19.0,5.0,4.0,5.0,1.0,4.0,0.0,0.0,0.0,12.0,1087.0,116.66666666666667
2005.0,1.0,1.0,84.0,4.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,1091.0,195.0
2005.0,3.0,2.0,57.0,5.0,4.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1091.0,195.0
2005.0,1.0,2.0,46.0,3.0,1.0,4.0,1.0,3.0,0.0,1.0,1500.0,40.0,1235.0,1500.0
2005.0,1.0,1.0,43.0,2.0,1.0,2.0,1.0,1.0,0.0,0.0,1500.0,0.0,1301.0,410.0
2005.0,2.0,2.0,38.0,2.0,1.0,2.0,1.0,3.0,0.0,1.0,400.0,0.0,1301.0,410.0
2005.0,3.0,2.0,17.0,5.0,1.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1301.0,410.0
2005.0,3.0,2.0,11.0,5.0,1.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1301.0,410.0
2005.0,7.0,1.0,77.0,4.0,1.0,1.0,3.0,0.0,7.0,0.0,0.0,0.0,1301.0,410.0
2005.0,1.0,1.0,31.0,1.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,3254.0,121.25
2005.0,2.0,2.0,36.0,1.0,4.0,2.0,1.0,3.0,0.0,2.0,240.0,12.0,3254.0,121.25
2005.0,3.0,2.0,5.0,5.0,4.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,3254.0,121.25
2005.0,3.0,1.0,9.0,5.0,4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,3254.0,121.25
2005.0,1.0,1.0,33.0,2.0,4.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,1608.0,100.0
2005.0,2.0,2.0,31.0,2.0,4.0,2.0,2.0,3.0,0.0,0.0,0.0,0.0,1608.0,100.0
2005.0,3.0,2.0,12.0,5.0,4.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,1608.0,100.0
2005.0,3.0,1.0,14.0,5.0,4.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,1608.0,100.0
2005.0,1.0,1.0,61.0,2.0,2.0,2.0,1.0,2.0,0.0,0.0,300.0,63.0,1082.0,250.0
2005.0,2.0,2.0,62.0,2.0,2.0,3.0,3.0,0.0,4.0,0.0,0.0,0.0,1082.0,250.0
2005.0,1.0,1.0,35.0,2.0,1.0,6.0,1.0,3.0,0.0,1.0,2500.0,45.0,1319.0,925.0
2005.0,2.0,2.0,29.0,2.0,1.0,6.0,1.0,2.0,0.0,0.0,1200.0,21.0,1319.0,925.0
2005.0,3.0,2.0,4.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1319.0,925.0
2005.0,3.0,1.0,2.0,5.0,1.0,7.0,4.0,0.0,5.0,0.0,0.0,0.0,1319.0,925.0
2005.0,1.0,1.0,64.0,2.0,4.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,1367.0,210.0
2005.0,2.0,2.0,59.0,2.0,4.0,2.0,1.0,3.0,0.0,2.0,65.0,4.0,1367.0,210.0
